customer_id,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,segment_name
CUST00401,66,1,568.99,0.0,0.19,1,Loyal Customers
CUST00402,132,1,192.19,0.0,0.28,0,Loyal Customers
CUST00403,21,2,2029.3200000000002,0.0,0.12,0,Loyal Customers
CUST00404,193,0,0.0,0.0,0.0,0,Dormant Customers
CUST00405,2,1,282.03,1.0,0.5,1,Discount-Sensitive Customers
CUST00406,10,3,997.27,0.0,0.3433333333333333,1,Loyal Customers
CUST00407,18,1,1569.01,0.0,0.36,0,Discount-Sensitive Customers
CUST00408,40,1,729.14,0.0,0.13,0,Loyal Customers
CUST00409,58,3,1404.08,0.3333333333333333,0.29,1,Loyal Customers
CUST00410,1,2,1365.22,0.0,0.22,1,Loyal Customers
CUST00411,253,0,0.0,0.0,0.0,0,Dormant Customers
CUST00412,529,0,0.0,0.0,0.0,0,Dormant Customers
CUST00413,26,1,220.96,0.0,0.48,1,Discount-Sensitive Customers
CUST00414,3,1,311.44,1.0,0.32,1,Loyal Customers
CUST00415,120,1,1236.13,0.0,0.21,0,Loyal Customers
CUST00416,28,2,1020.28,0.0,0.28500000000000003,1,Loyal Customers
CUST00417,151,1,611.96,0.0,0.09,0,Dormant Customers
CUST00418,5,2,1919.75,0.0,0.13999999999999999,1,Loyal Customers
CUST00419,98,2,1795.1,0.0,0.30000000000000004,0,At-Risk Customers
CUST00420,18,1,1380.99,0.0,0.0,0,Loyal Customers
CUST00421,0,1,1547.12,0.0,0.36,0,Discount-Sensitive Customers
CUST00422,125,1,664.17,0.0,0.28,0,Loyal Customers
CUST00423,135,2,1922.8899999999999,0.0,0.24,0,At-Risk Customers
CUST00424,113,1,625.54,0.0,0.26,0,Loyal Customers
CUST00425,113,2,1502.44,0.0,0.195,0,At-Risk Customers
CUST00426,77,1,718.2,0.0,0.35,0,Discount-Sensitive Customers
CUST00427,1,2,331.53,0.5,0.41500000000000004,1,Discount-Sensitive Customers
CUST00428,74,2,810.98,0.0,0.32,0,Loyal Customers
CUST00429,6,1,432.48,0.0,0.26,1,Loyal Customers
CUST00430,22,3,2369.81,0.0,0.2833333333333333,0,Champions
CUST00431,154,2,903.65,0.0,0.435,0,At-Risk Customers
CUST00432,112,2,2306.14,0.0,0.18000000000000002,0,At-Risk Customers
CUST00433,36,2,1032.26,0.0,0.43500000000000005,1,Discount-Sensitive Customers
CUST00434,293,0,0.0,0.0,0.0,0,Dormant Customers
CUST00435,200,0,0.0,0.0,0.0,0,Dormant Customers
CUST00436,49,3,2100.42,0.0,0.24,0,Loyal Customers
CUST00437,151,1,729.22,0.0,0.25,0,Dormant Customers
CUST00438,64,3,2466.39,1.0,0.16,2,Loyal Customers
CUST00439,119,1,501.55,0.0,0.41,0,Discount-Sensitive Customers
CUST00440,64,1,325.03,0.0,0.56,1,Discount-Sensitive Customers
CUST00441,211,0,0.0,0.0,0.0,0,Dormant Customers
CUST00442,69,3,1148.99,0.0,0.38666666666666666,0,Discount-Sensitive Customers
CUST00443,265,0,0.0,0.0,0.0,0,Dormant Customers
CUST00444,232,0,0.0,0.0,0.0,0,Dormant Customers
CUST00445,26,1,1594.8,0.0,0.43,0,Discount-Sensitive Customers
CUST00446,26,1,521.16,0.0,0.33,0,Loyal Customers
CUST00447,36,6,2647.85,0.16666666666666666,0.38999999999999996,2,Discount-Sensitive Customers
CUST00448,136,1,678.51,0.0,0.39,0,Discount-Sensitive Customers
CUST00449,209,0,0.0,0.0,0.0,0,Dormant Customers
CUST00450,44,1,862.9,0.0,0.24,0,Loyal Customers
CUST00451,29,2,2306.23,0.0,0.17,0,Loyal Customers
CUST00452,256,0,0.0,0.0,0.0,0,Dormant Customers
CUST00453,17,4,3032.93,0.0,0.28500000000000003,1,Champions
CUST00454,13,3,1507.7800000000002,0.0,0.17333333333333334,2,Champions
CUST00455,273,0,0.0,0.0,0.0,0,Dormant Customers
CUST00456,147,1,1052.09,0.0,0.06,0,Loyal Customers
CUST00457,321,0,0.0,0.0,0.0,0,Dormant Customers
CUST00458,4,2,1371.81,0.0,0.4,0,Discount-Sensitive Customers
CUST00459,237,0,0.0,0.0,0.0,0,Dormant Customers
CUST00460,19,5,3252.95,0.2,0.316,1,Champions
CUST00461,194,0,0.0,0.0,0.0,0,Dormant Customers
CUST00462,35,1,744.65,0.0,0.64,0,Discount-Sensitive Customers
CUST00463,29,4,5048.68,0.0,0.2525,0,Champions
CUST00464,106,3,1513.01,0.0,0.35666666666666663,0,At-Risk Customers
CUST00465,177,1,1298.74,0.0,0.37,0,Dormant Customers
CUST00466,25,5,3048.0099999999998,0.2,0.36,0,Discount-Sensitive Customers
CUST00467,3,1,487.76,0.0,0.22,0,Loyal Customers
CUST00468,198,0,0.0,0.0,0.0,0,Dormant Customers
CUST00469,19,3,1886.95,0.0,0.4533333333333333,0,Discount-Sensitive Customers
CUST00470,166,1,218.29,0.0,0.51,0,Dormant Customers
CUST00471,126,1,307.23,0.0,0.49,0,Discount-Sensitive Customers
CUST00472,114,1,1728.07,0.0,0.04,0,Loyal Customers
CUST00473,121,2,1291.76,0.5,0.30000000000000004,0,At-Risk Customers
CUST00474,22,3,1652.35,0.3333333333333333,0.24333333333333332,0,Champions
CUST00475,39,2,822.8699999999999,0.0,0.145,0,Loyal Customers
CUST00476,140,1,335.33,0.0,0.63,0,Discount-Sensitive Customers
CUST00477,60,2,1480.1599999999999,0.0,0.465,0,Discount-Sensitive Customers
CUST00478,31,2,862.04,0.0,0.395,0,Discount-Sensitive Customers
CUST00479,269,0,0.0,0.0,0.0,0,Dormant Customers
CUST00480,148,1,491.6,0.0,0.24,0,Loyal Customers
CUST00481,43,2,934.12,0.0,0.19,0,Loyal Customers
CUST00482,32,1,961.86,0.0,0.39,0,Discount-Sensitive Customers
CUST00483,107,2,1258.46,0.0,0.29000000000000004,0,At-Risk Customers
CUST00484,62,2,1741.75,0.0,0.15,1,Loyal Customers
CUST00485,228,0,0.0,0.0,0.0,0,Dormant Customers
CUST00486,44,1,810.16,0.0,0.05,0,Loyal Customers
CUST00487,29,1,617.91,0.0,0.32,1,Loyal Customers
CUST00488,217,0,0.0,0.0,0.0,0,Dormant Customers
CUST00489,210,0,0.0,0.0,0.0,0,Dormant Customers
CUST00490,7,1,557.54,1.0,0.13,1,Loyal Customers
CUST00491,97,1,540.89,1.0,0.24,1,Loyal Customers
CUST00492,61,1,509.57,0.0,0.45,0,Discount-Sensitive Customers
CUST00493,108,2,1757.06,0.5,0.28500000000000003,0,At-Risk Customers
CUST00494,11,1,660.15,0.0,0.15,0,Loyal Customers
CUST00495,45,2,2001.5900000000001,0.0,0.32,0,Loyal Customers
CUST00496,35,1,1586.18,0.0,0.43,0,Discount-Sensitive Customers
CUST00497,159,1,1724.62,0.0,0.14,0,Dormant Customers
CUST00498,24,2,970.31,0.0,0.14500000000000002,0,Loyal Customers
CUST00499,18,1,1553.47,0.0,0.02,0,Loyal Customers
CUST00500,43,2,2352.5,0.0,0.22499999999999998,0,Loyal Customers
CUST00501,20,4,2834.75,0.0,0.1825,1,Champions
CUST00502,17,2,1615.2400000000002,0.0,0.475,0,Discount-Sensitive Customers
CUST00503,48,3,2246.7,0.0,0.3,2,Loyal Customers
CUST00504,15,1,1602.01,0.0,0.2,0,Loyal Customers
CUST00505,125,1,1027.23,0.0,0.21,0,Loyal Customers
CUST00506,38,3,2912.1,0.0,0.24,0,Champions
CUST00507,120,1,2308.750399999999,0.0,0.31,0,Loyal Customers
CUST00508,148,1,717.51,0.0,0.13,0,Loyal Customers
CUST00509,21,1,954.21,0.0,0.36,0,Discount-Sensitive Customers
CUST00510,162,1,531.36,0.0,0.18,0,Dormant Customers
CUST00511,5,2,1447.75,0.0,0.20500000000000002,1,Loyal Customers
CUST00512,16,4,2468.63,0.0,0.2025,1,Champions
CUST00513,27,4,2536.83,0.0,0.2225,1,Champions
CUST00514,93,1,1687.55,0.0,0.2,0,Loyal Customers
CUST00515,6,2,1540.13,0.0,0.3,0,Loyal Customers
CUST00516,27,1,623.59,0.0,0.19,0,Loyal Customers
CUST00517,59,1,612.95,0.0,0.19,0,Loyal Customers
CUST00518,23,1,226.9,0.0,0.12,0,Loyal Customers
CUST00519,81,1,412.42,0.0,0.33,0,Loyal Customers
CUST00520,2,1,503.98,0.0,0.1,0,Loyal Customers
CUST00521,42,6,2945.06,0.0,0.3416666666666666,1,Champions
CUST00522,462,0,0.0,0.0,0.0,0,Dormant Customers
CUST00523,29,1,921.24,0.0,0.54,0,Discount-Sensitive Customers
CUST00524,11,1,1453.6,0.0,0.3,0,Loyal Customers
CUST00525,220,0,0.0,0.0,0.0,0,Dormant Customers
CUST00526,2,1,1131.41,0.0,0.38,0,Discount-Sensitive Customers
CUST00527,113,1,1920.65,0.0,0.32,0,Loyal Customers
CUST00528,14,1,556.1,0.0,0.45,0,Discount-Sensitive Customers
CUST00529,63,1,1129.52,0.0,0.24,1,Loyal Customers
CUST00530,57,2,1840.55,0.0,0.19,0,Loyal Customers
CUST00531,43,2,648.41,0.0,0.48,1,Discount-Sensitive Customers
CUST00532,118,1,880.45,0.0,0.38,0,Discount-Sensitive Customers
CUST00533,4,1,149.0,0.0,0.56,1,Discount-Sensitive Customers
CUST00534,74,2,1020.2,0.0,0.1,0,Loyal Customers
CUST00535,138,1,192.93,0.0,0.49,0,Discount-Sensitive Customers
CUST00536,55,4,4432.75,0.0,0.1825,0,Loyal Customers
CUST00537,2,1,447.58,0.0,0.32,0,Loyal Customers
CUST00538,70,2,1306.09,0.0,0.145,0,Loyal Customers
CUST00539,65,3,3669.020399999999,0.0,0.20666666666666667,0,Loyal Customers
CUST00540,56,2,718.0699999999999,0.0,0.265,0,Loyal Customers
CUST00541,132,4,2894.17,0.0,0.33999999999999997,0,At-Risk Customers
CUST00542,54,1,576.88,0.0,0.3,0,Loyal Customers
CUST00543,197,0,0.0,0.0,0.0,0,Dormant Customers
CUST00544,85,1,757.57,0.0,0.06,0,Loyal Customers
CUST00545,1,1,603.57,0.0,0.35,1,Discount-Sensitive Customers
CUST00546,3,2,2127.37,0.0,0.305,0,Loyal Customers
CUST00547,39,1,1001.24,1.0,0.12,1,Loyal Customers
CUST00548,165,1,858.7,0.0,0.28,0,Dormant Customers
CUST00549,132,2,1035.57,0.0,0.35,0,At-Risk Customers
CUST00550,11,1,525.8,0.0,0.42,0,Discount-Sensitive Customers
CUST00551,25,1,470.34,0.0,0.05,0,Loyal Customers
CUST00552,4,1,567.45,0.0,0.16,0,Loyal Customers
CUST00553,293,0,0.0,0.0,0.0,0,Dormant Customers
CUST00554,7,2,750.5799999999999,0.0,0.44999999999999996,0,Discount-Sensitive Customers
CUST00555,45,2,1122.75,0.0,0.135,1,Loyal Customers
CUST00556,26,1,936.16,0.0,0.25,1,Loyal Customers
CUST00557,16,2,977.03,0.0,0.2,0,Loyal Customers
CUST00558,399,0,0.0,0.0,0.0,0,Dormant Customers
CUST00559,1,1,469.57,0.0,0.22,0,Loyal Customers
CUST00560,231,0,0.0,0.0,0.0,0,Dormant Customers
CUST00561,4,1,256.33,0.0,0.35,1,Discount-Sensitive Customers
CUST00562,259,0,0.0,0.0,0.0,0,Dormant Customers
CUST00563,105,1,463.49,0.0,0.23,0,Loyal Customers
CUST00564,130,1,584.7,0.0,0.15,0,Loyal Customers
CUST00565,39,1,275.55,0.0,0.11,0,Loyal Customers
CUST00566,22,1,657.76,0.0,0.32,0,Loyal Customers
CUST00567,3,2,1674.78,0.0,0.28,0,Loyal Customers
CUST00568,34,1,482.12,0.0,0.38,0,Discount-Sensitive Customers
CUST00569,113,1,430.0,0.0,0.38,0,Discount-Sensitive Customers
CUST00570,168,1,976.72,1.0,0.11,0,Dormant Customers
CUST00571,32,1,598.14,1.0,0.28,1,Loyal Customers
CUST00572,51,4,2434.63,0.0,0.28,0,Loyal Customers
CUST00573,125,3,1879.54,0.0,0.3233333333333333,0,At-Risk Customers
CUST00574,5,6,5505.6900000000005,0.0,0.215,0,Champions
CUST00575,83,1,548.72,0.0,0.3,1,Loyal Customers
CUST00576,46,1,470.46,0.0,0.31,0,Loyal Customers
CUST00577,72,2,1058.36,0.0,0.18000000000000002,0,Loyal Customers
CUST00578,376,0,0.0,0.0,0.0,0,Dormant Customers
CUST00579,10,1,301.68,0.0,0.39,0,Discount-Sensitive Customers
CUST00580,74,1,713.84,0.0,0.14,0,Loyal Customers
CUST00581,76,2,1527.79,0.0,0.185,0,Loyal Customers
CUST00582,286,0,0.0,0.0,0.0,0,Dormant Customers
CUST00583,263,0,0.0,0.0,0.0,0,Dormant Customers
CUST00584,83,1,591.05,0.0,0.3,0,Loyal Customers
CUST00585,113,2,967.27,0.0,0.265,0,At-Risk Customers
CUST00586,128,1,371.62,0.0,0.26,0,Loyal Customers
CUST00587,18,1,275.79,0.0,0.52,0,Discount-Sensitive Customers
CUST00588,76,1,649.95,0.0,0.19,0,Loyal Customers
CUST00589,71,1,479.6,0.0,0.38,1,Discount-Sensitive Customers
CUST00590,140,1,515.92,0.0,0.31,0,Loyal Customers
CUST00591,69,1,865.39,0.0,0.41,0,Discount-Sensitive Customers
CUST00592,20,1,627.36,0.0,0.4,0,Discount-Sensitive Customers
CUST00593,29,4,2441.1699999999996,0.0,0.2925,1,Champions
CUST00594,91,1,448.78,0.0,0.5,0,Discount-Sensitive Customers
CUST00595,20,3,1431.75,0.0,0.3633333333333333,0,Discount-Sensitive Customers
CUST00596,50,1,503.66,0.0,0.48,1,Discount-Sensitive Customers
CUST00597,52,1,1256.0,0.0,0.35,1,Discount-Sensitive Customers
CUST00598,7,1,545.96,0.0,0.23,0,Loyal Customers
CUST00599,169,2,2008.7400000000002,0.0,0.095,0,At-Risk Customers
CUST00600,263,0,0.0,0.0,0.0,0,Dormant Customers
CUST00601,70,1,537.85,0.0,0.04,0,Loyal Customers
CUST00602,91,1,171.18,0.0,0.57,0,Discount-Sensitive Customers
CUST00603,10,6,3515.31,0.0,0.3383333333333334,2,Champions
CUST00604,90,1,761.72,0.0,0.18,0,Loyal Customers
CUST00605,160,2,1049.15,0.0,0.135,0,At-Risk Customers
CUST00606,120,1,240.15,0.0,0.24,0,Loyal Customers
CUST00607,249,0,0.0,0.0,0.0,0,Dormant Customers
CUST00608,27,2,1397.1,0.0,0.36,1,Discount-Sensitive Customers
CUST00609,6,5,4581.16,0.0,0.40599999999999997,0,Discount-Sensitive Customers
CUST00610,22,3,3213.04,0.3333333333333333,0.34,1,Champions
CUST00611,235,0,0.0,0.0,0.0,0,Dormant Customers
CUST00612,48,2,2120.98,0.0,0.35,0,Discount-Sensitive Customers
CUST00613,4,4,2969.31,0.0,0.435,2,Discount-Sensitive Customers
CUST00614,196,0,0.0,0.0,0.0,0,Dormant Customers
CUST00615,34,1,446.03,1.0,0.17,1,Loyal Customers
CUST00616,36,2,1139.9099999999999,0.0,0.16499999999999998,1,Loyal Customers
CUST00617,14,6,4116.99,0.0,0.385,0,Discount-Sensitive Customers
CUST00618,92,2,1570.53,0.0,0.21500000000000002,0,At-Risk Customers
CUST00619,2,2,925.3600000000001,0.0,0.21500000000000002,0,Loyal Customers
CUST00620,90,1,449.48,0.0,0.26,1,Loyal Customers
CUST00621,92,1,348.53,0.0,0.29,0,Loyal Customers
CUST00622,180,1,1369.13,0.0,0.18,0,Dormant Customers
CUST00623,108,4,1945.71,0.25,0.3225,0,At-Risk Customers
CUST00624,232,0,0.0,0.0,0.0,0,Dormant Customers
CUST00625,66,3,1716.26,0.0,0.38666666666666666,0,Discount-Sensitive Customers
CUST00626,9,2,1214.38,0.0,0.23,1,Loyal Customers
CUST00627,75,1,403.11,0.0,0.28,0,Loyal Customers
CUST00628,59,1,232.57,0.0,0.58,1,Discount-Sensitive Customers
CUST00629,44,1,442.4,0.0,0.42,0,Discount-Sensitive Customers
CUST00630,93,2,1967.63,0.0,0.28500000000000003,0,At-Risk Customers
CUST00631,68,3,1238.87,0.0,0.49,0,Discount-Sensitive Customers
CUST00632,61,1,1078.63,0.0,0.45,0,Discount-Sensitive Customers
CUST00633,33,1,1619.36,0.0,0.17,0,Loyal Customers
CUST00634,118,2,727.14,0.0,0.23,0,At-Risk Customers
CUST00635,134,1,1016.46,0.0,0.35,0,Discount-Sensitive Customers
CUST00636,72,2,2158.95,0.0,0.195,0,Loyal Customers
CUST00637,60,1,928.75,0.0,0.56,0,Discount-Sensitive Customers
CUST00638,173,1,300.91,0.0,0.33,0,Dormant Customers
CUST00639,369,0,0.0,0.0,0.0,0,Dormant Customers
CUST00640,130,1,641.86,0.0,0.28,0,Loyal Customers
CUST00641,35,3,1518.18,0.0,0.3033333333333333,0,Champions
CUST00642,18,3,1654.45,0.0,0.4066666666666667,0,Discount-Sensitive Customers
CUST00643,155,1,1091.34,0.0,0.26,0,Dormant Customers
CUST00644,78,2,715.36,0.0,0.28500000000000003,0,Loyal Customers
CUST00645,252,0,0.0,0.0,0.0,0,Dormant Customers
CUST00646,117,1,624.08,0.0,0.07,0,Loyal Customers
CUST00647,64,1,507.52,0.0,0.13,1,Loyal Customers
CUST00648,31,1,1298.17,0.0,0.13,0,Loyal Customers
CUST00649,124,1,364.41,0.0,0.34,0,Loyal Customers
CUST00650,59,2,2193.25,0.0,0.345,0,Loyal Customers
CUST00651,34,2,2189.98,0.0,0.395,0,Discount-Sensitive Customers
CUST00652,75,2,2138.43,0.0,0.505,0,Discount-Sensitive Customers
CUST00653,32,2,2037.83,0.0,0.235,0,Loyal Customers
CUST00654,8,4,4671.99,0.5,0.11,2,Champions
CUST00655,79,1,631.53,0.0,0.11,0,Loyal Customers
CUST00656,67,2,1360.96,0.0,0.24,0,Loyal Customers
CUST00657,63,2,674.97,0.5,0.38,1,Discount-Sensitive Customers
CUST00658,219,0,0.0,0.0,0.0,0,Dormant Customers
CUST00659,16,1,883.27,0.0,0.37,0,Discount-Sensitive Customers
CUST00660,43,1,573.43,0.0,0.16,0,Loyal Customers
CUST00661,180,1,415.44,0.0,0.44,0,Dormant Customers
CUST00662,124,1,852.96,0.0,0.27,0,Loyal Customers
CUST00663,64,3,1861.8999999999999,0.0,0.39999999999999997,0,Discount-Sensitive Customers
CUST00664,20,1,237.27,0.0,0.34,1,Loyal Customers
CUST00665,35,3,1936.8,0.3333333333333333,0.23666666666666666,1,Champions
CUST00666,3,1,540.99,0.0,0.32,1,Loyal Customers
CUST00667,25,2,1406.34,0.5,0.22,0,Loyal Customers
CUST00668,42,2,952.4100000000001,0.0,0.16,0,Loyal Customers
CUST00669,57,3,2774.7599999999998,0.0,0.24333333333333332,0,Loyal Customers
CUST00670,242,0,0.0,0.0,0.0,0,Dormant Customers
CUST00671,2,3,2568.33,0.0,0.34,0,Champions
CUST00672,141,1,434.37,0.0,0.47,0,Discount-Sensitive Customers
CUST00673,118,1,1297.2,0.0,0.36,0,Discount-Sensitive Customers
CUST00674,56,5,2521.51,0.0,0.28,0,Loyal Customers
CUST00675,130,2,4218.15,0.0,0.235,0,At-Risk Customers
CUST00676,6,1,714.17,0.0,0.4,1,Discount-Sensitive Customers
CUST00677,6,1,291.61,0.0,0.36,0,Discount-Sensitive Customers
CUST00678,196,0,0.0,0.0,0.0,0,Dormant Customers
CUST00679,83,3,2474.75,0.0,0.33666666666666667,0,Loyal Customers
CUST00680,215,0,0.0,0.0,0.0,0,Dormant Customers
CUST00681,211,0,0.0,0.0,0.0,0,Dormant Customers
CUST00682,19,1,1238.23,0.0,0.17,1,Loyal Customers
CUST00683,0,3,3422.7,0.0,0.25,1,Champions
CUST00684,140,1,547.13,0.0,0.34,0,Loyal Customers
CUST00685,2,1,1158.09,0.0,0.44,0,Discount-Sensitive Customers
CUST00686,127,1,318.48,0.0,0.31,0,Loyal Customers
CUST00687,117,3,2804.77,0.0,0.31,0,At-Risk Customers
CUST00688,13,4,2214.44,0.25,0.265,1,Champions
CUST00689,70,4,4514.3099999999995,0.0,0.1,0,Loyal Customers
CUST00690,4,3,3098.92,0.0,0.30333333333333334,0,Champions
CUST00691,61,2,1222.65,0.0,0.52,0,Discount-Sensitive Customers
CUST00692,58,1,269.14,0.0,0.48,0,Discount-Sensitive Customers
CUST00693,147,1,804.56,0.0,0.27,0,Loyal Customers
CUST00694,74,1,345.14,0.0,0.23,0,Loyal Customers
CUST00695,198,0,0.0,0.0,0.0,0,Dormant Customers
CUST00696,40,2,796.1500000000001,0.0,0.315,0,Loyal Customers
CUST00697,247,0,0.0,0.0,0.0,0,Dormant Customers
CUST00698,14,3,2572.7200000000003,0.3333333333333333,0.27,2,Champions
CUST00699,47,4,2191.5099999999998,0.0,0.3825,0,Discount-Sensitive Customers
CUST00700,49,1,345.91,0.0,0.22,0,Loyal Customers
CUST00701,122,1,892.63,0.0,0.0,0,Loyal Customers
CUST00702,77,1,357.55,0.0,0.11,1,Loyal Customers
CUST00703,104,1,360.06,0.0,0.31,0,Loyal Customers
CUST00704,22,2,1084.3400000000001,0.0,0.345,0,Loyal Customers
CUST00705,12,1,872.61,1.0,0.0,1,Loyal Customers
CUST00706,2,1,439.07,0.0,0.33,0,Loyal Customers
CUST00707,189,0,0.0,0.0,0.0,0,Dormant Customers
CUST00708,45,4,2683.09,0.0,0.305,1,Champions
CUST00709,129,1,1966.47,0.0,0.13,0,Loyal Customers
CUST00710,16,4,2426.17,0.0,0.275,0,Champions
CUST00711,19,5,4117.05,0.0,0.41600000000000004,1,Discount-Sensitive Customers
CUST00712,4,1,676.24,0.0,0.2,0,Loyal Customers
CUST00713,3,4,3625.93,0.25,0.31,2,Champions
CUST00714,40,3,1036.94,0.3333333333333333,0.49666666666666665,1,Discount-Sensitive Customers
CUST00715,25,3,954.63,0.0,0.5166666666666666,0,Discount-Sensitive Customers
CUST00716,6,3,1449.24,0.0,0.29,1,Loyal Customers
CUST00717,0,1,884.85,0.0,0.31,0,Loyal Customers
CUST00718,117,1,348.64,0.0,0.2,0,Loyal Customers
CUST00719,168,1,461.68,0.0,0.41,0,Dormant Customers
CUST00720,291,0,0.0,0.0,0.0,0,Dormant Customers
CUST00721,14,1,1856.99,0.0,0.1,0,Loyal Customers
CUST00722,30,1,256.54,1.0,0.6,1,Discount-Sensitive Customers
CUST00723,69,1,546.81,0.0,0.1,0,Loyal Customers
CUST00724,8,2,1014.94,0.0,0.12,0,Loyal Customers
CUST00725,141,2,950.51,0.0,0.39,0,At-Risk Customers
CUST00726,98,4,4849.51,0.25,0.33999999999999997,0,At-Risk Customers
CUST00727,8,4,2696.01,0.25,0.3425,0,Champions
CUST00728,66,1,396.38,1.0,0.22,1,Loyal Customers
CUST00729,140,1,1324.83,0.0,0.38,0,Discount-Sensitive Customers
CUST00730,232,0,0.0,0.0,0.0,0,Dormant Customers
CUST00731,136,1,433.67,0.0,0.42,0,Discount-Sensitive Customers
CUST00732,6,1,402.61,0.0,0.13,1,Loyal Customers
CUST00733,66,1,376.53,0.0,0.31,0,Loyal Customers
CUST00734,89,2,2020.81,0.0,0.38,0,Discount-Sensitive Customers
CUST00735,12,2,1244.28,0.0,0.42000000000000004,0,Discount-Sensitive Customers
CUST00736,66,3,1727.68,0.0,0.35333333333333333,0,Discount-Sensitive Customers
CUST00737,24,1,872.88,0.0,0.16,0,Loyal Customers
CUST00738,78,1,545.24,1.0,0.18,1,Loyal Customers
CUST00739,24,1,1047.95,0.0,0.27,0,Loyal Customers
CUST00740,261,0,0.0,0.0,0.0,0,Dormant Customers
CUST00741,225,0,0.0,0.0,0.0,0,Dormant Customers
CUST00742,49,1,441.54,0.0,0.47,0,Discount-Sensitive Customers
CUST00743,1,1,1124.66,0.0,0.4,0,Discount-Sensitive Customers
CUST00744,65,2,1108.58,0.0,0.14,0,Loyal Customers
CUST00745,1,1,1077.53,0.0,0.28,0,Loyal Customers
CUST00746,177,1,352.33,0.0,0.53,0,Dormant Customers
CUST00747,11,1,1123.87,0.0,0.31,1,Loyal Customers
CUST00748,58,3,2603.35,0.0,0.12333333333333334,0,Loyal Customers
CUST00749,11,1,872.34,0.0,0.41,0,Discount-Sensitive Customers
CUST00750,49,2,962.3000000000001,0.0,0.39,0,Discount-Sensitive Customers
CUST00751,15,1,657.24,0.0,0.21,0,Loyal Customers
CUST00752,97,2,1319.5500000000002,0.0,0.23500000000000001,0,At-Risk Customers
CUST00753,143,1,1093.17,0.0,0.16,0,Loyal Customers
CUST00754,37,2,3639.05,0.0,0.13,0,Loyal Customers
CUST00755,200,0,0.0,0.0,0.0,0,Dormant Customers
CUST00756,113,1,329.74,0.0,0.33,0,Loyal Customers
CUST00757,8,1,481.24,0.0,0.33,0,Loyal Customers
CUST00758,78,3,1129.62,0.0,0.31,0,Loyal Customers
CUST00759,38,2,1562.24,0.0,0.26,0,Loyal Customers
CUST00760,162,1,368.74,1.0,0.32,0,Dormant Customers
CUST00761,193,0,0.0,0.0,0.0,0,Dormant Customers
CUST00762,46,2,2752.2403999999988,0.5,0.24,0,Loyal Customers
CUST00763,188,0,0.0,0.0,0.0,0,Dormant Customers
CUST00764,23,2,1414.13,0.0,0.145,0,Loyal Customers
CUST00765,98,2,2264.58,0.0,0.385,0,At-Risk Customers
CUST00766,166,1,389.83,0.0,0.3,0,Dormant Customers
CUST00767,75,1,468.97,0.0,0.32,1,Loyal Customers
CUST00768,21,2,1483.56,0.0,0.175,1,Loyal Customers
CUST00769,18,2,971.74,0.0,0.275,0,Loyal Customers
CUST00770,27,3,2711.16,0.0,0.19999999999999998,1,Champions
CUST00771,90,1,456.76,0.0,0.41,1,Discount-Sensitive Customers
CUST00772,190,0,0.0,0.0,0.0,0,Dormant Customers
CUST00773,71,1,658.94,0.0,0.1,0,Loyal Customers
CUST00774,101,1,364.21,0.0,0.15,0,Loyal Customers
CUST00775,23,1,1298.92,0.0,0.23,0,Loyal Customers
CUST00776,135,1,547.9,0.0,0.27,0,Loyal Customers
CUST00777,10,1,720.41,0.0,0.32,0,Loyal Customers
CUST00778,331,0,0.0,0.0,0.0,0,Dormant Customers
CUST00779,6,1,416.15,0.0,0.49,0,Discount-Sensitive Customers
CUST00780,36,4,3232.4,0.25,0.29000000000000004,2,Champions
CUST00781,49,1,442.8,0.0,0.38,0,Discount-Sensitive Customers
CUST00782,194,0,0.0,0.0,0.0,0,Dormant Customers
CUST00783,232,0,0.0,0.0,0.0,0,Dormant Customers
CUST00784,45,2,1269.12,0.0,0.355,0,Discount-Sensitive Customers
CUST00785,11,3,1464.91,0.0,0.4033333333333333,0,Discount-Sensitive Customers
CUST00786,150,1,1030.43,0.0,0.16,0,Loyal Customers
CUST00787,48,3,2376.36,0.0,0.33,0,Loyal Customers
CUST00788,49,1,1408.44,0.0,0.39,0,Discount-Sensitive Customers
CUST00789,55,1,753.6,0.0,0.36,0,Discount-Sensitive Customers
CUST00790,78,1,458.83,0.0,0.19,1,Loyal Customers
CUST00791,230,0,0.0,0.0,0.0,0,Dormant Customers
CUST00792,148,1,1395.21,0.0,0.18,0,Loyal Customers
CUST00793,113,1,1730.51,0.0,0.26,0,Loyal Customers
CUST00794,171,1,413.58,0.0,0.23,0,Dormant Customers
CUST00795,138,2,2258.74,0.0,0.16,0,At-Risk Customers
CUST00796,151,1,1622.25,0.0,0.28,0,Dormant Customers
CUST00797,9,1,408.27,0.0,0.16,0,Loyal Customers
CUST00798,57,2,1507.09,0.0,0.225,0,Loyal Customers
CUST00799,56,2,738.9300000000001,0.0,0.365,0,Discount-Sensitive Customers
CUST00800,12,5,5040.63,0.0,0.188,0,Champions
CUST00801,76,2,1510.24,0.0,0.22,1,Loyal Customers
CUST00802,201,0,0.0,0.0,0.0,0,Dormant Customers
CUST00803,53,2,2106.41,0.0,0.32499999999999996,0,Loyal Customers
CUST00804,14,1,969.91,0.0,0.22,0,Loyal Customers
